"Mo","Nb","Ta","V","W","sph_1","sph_2","sph_3","sph_4","alloy_cnt","m_log_max_strain","m_bc_1","m_bc_2","m_bc_3","m_bc_4","var_log_max_strain","var_bc_1","var_bc_2","var_bc_3","var_bc_4"
0,0.3,0,0,0.7,1.5707963267949,0.991156586431192,1.5707963267949,1.5707963267949,92,-1.11415439949398,0.565028215563428,0.502137630724069,-0.26781412041888,-0.226313926716406,0.000882613917114772,0.000924488787023611,0.000371231859806512,0.00489633041234356,0.00114699900922845
0,0.2,0.8,0,0,1.5707963267949,1.10714871779409,0,0,94,1.74848490814404,0.80236830236457,0.956073690854719,0.311619679510373,-0.521831061396578,0.000222951248661792,0.000246507841214433,0.000211409500314677,0.000595948425735334,4.94503011635685e-05
0,0.2,0,0.8,0,1.5707963267949,1.10714871779409,1.5707963267949,0,95,0.0373379621628106,-1.70490129645226,-1.64395806954429,0.897424503661121,1.33894968935573,0.0170646133455245,0.00656250707477122,0.00385012110641476,0.0144992505341007,0.00044235946425003
0,0.2,0,0,0.8,1.5707963267949,1.10714871779409,1.5707963267949,1.5707963267949,96,-1.23625492037569,0.954792254140011,0.930998715492668,-0.0852103303196523,-0.0947574466215633,0.000936095212335516,0.00123069391807311,0.000675637563599533,0.00451801954483592,0.00118709474371007
0,0.1,0.9,0,0,1.5707963267949,1.24904577239825,0,0,97,1.80835062745421,0.935927648937642,1.13552080863735,0.478175098358236,-0.968500917954282,5.99558939871257e-28,1.31471308345928e-06,1.42515909149805e-07,2.48933776577828e-06,2.86667883063609e-05
0,0.1,0,0.9,0,1.5707963267949,1.24904577239825,1.5707963267949,0,98,0.170931751237461,-1.20166489509952,-1.2177121561977,0.450690502298109,1.31747820281366,0.00131703464819905,0.000691409125773551,0.000369255184378742,0.00207041454871037,2.24230958473737e-05
0,0.1,0,0,0.9,1.5707963267949,1.24904577239825,1.5707963267949,1.5707963267949,99,-1.27196639383979,1.46998046326176,1.46685152360002,-0.0488127163677404,0.100858534758928,0.00286941671941429,0.00459638656918296,0.00300244743810823,0.0118454549149061,0.00628044028814943
0,0,0.9,0.1,0,1.5707963267949,1.5707963267949,0.321750554396642,0,101,1.48717274816876,-0.213060330854103,0.105764776498169,1.64283410813857,-1.05243730918942,0.00856320463598958,0.00924571272243368,0.00607182847661919,0.0252004022237912,0.0182141780941963
0,0,0.9,0,0.1,1.5707963267949,1.5707963267949,0.321750554396642,1.5707963267949,102,1.3159438230303,0.37482390282551,0.417601850520555,-0.303648216700333,-1.51822136115006,0.00339685180927556,0.00342486975680547,0.00153059157008486,0.0237322310783773,0.00435131941894702
0,0,0.8,0.2,0,1.5707963267949,1.5707963267949,0.463647609000806,0,103,1.55153053397071,-0.862073395392024,-0.517758893081257,1.88839419739057,-0.933023726111623,0.000436260517056457,0.000358990115117363,0.000238406851749006,0.000891709931052003,0.000651755766060016
