alloy_rep_id,alloy_cnt.x,log_max_stress,log_max_strain,bc_1,bc_2,bc_3,bc_4,bc_5,bc_6,toughness,young_mod,frac_stress,gcv,alloy,Mo,Nb,Ta,V,W,rep,Experiment,alloy_cnt.y
0.4_0_0_0_0.6_3,41,2.66898905372162,-3.12356564506388,7.73166113919083,4.21315221782562,-0.261668144411263,-0.0353150065494586,-0.0020327012896441,-0.00267521988970226,0.337335264648487,372.753827326521,14.2918402555374,1.15633156497596,MoW,0.4,0,0,0,0.6,3,0,41
0.503329559403349_0.247824139044354_0.188119014393079_0.00428983457920873_0.0564374525800091_1,30,2.42767883118138,-3.22892616072169,6.29660750205987,2.91968596286832,-0.186948869030989,-0.0254977509129853,0.00420498526612606,-0.029616711420776,0.246986528850232,297.489925381981,10.7612260459992,6.44140389228037,MoNbTaVW,0.503329559403349,0.247824139044354,0.188119014393079,0.00428983457920873,0.0564374525800091,1,4,30
0.503329559403349_0.247824139044354_0.188119014393079_0.00428983457920873_0.0564374525800091_2,30,2.43234073340842,-3.17008566069878,6.4851151020721,3.05466186513605,-0.221963434457039,-0.0274921029049635,0.00395867503352377,-0.0170279879407291,0.269971531736807,294.30228353005,11.1368094647869,5.97105094196007,MoNbTaVW,0.503329559403349,0.247824139044354,0.188119014393079,0.00428983457920873,0.0564374525800091,2,4,30
0.503329559403349_0.247824139044354_0.188119014393079_0.00428983457920873_0.0564374525800091_3,30,2.37268290734494,-3.31869616015041,5.95725233038761,2.72565814922289,-0.153983431307519,-0.0156429643975868,0.00714693874985303,-0.0243758763877473,0.213396674573473,296.526964070562,10.2055909588762,6.80577922675688,MoNbTaVW,0.503329559403349,0.247824139044354,0.188119014393079,0.00428983457920873,0.0564374525800091,3,4,30
0.504239736400679_0.247380428204709_0.204703754034917_0.037834383181405_0.00584169817828904_1,29,2.36241531145456,-3.27544617635657,6.07718252508223,2.72545702421995,-0.166454461151223,-0.0169561946994633,-0.0111443428744506,-0.00550628739130146,0.227445327690659,276.129310033615,10.2999096821739,6.91088967351872,MoNbTaVW,0.504239736400679,0.247380428204709,0.204703754034917,0.037834383181405,0.00584169817828904,1,5,29
0.504239736400679_0.247380428204709_0.204703754034917_0.037834383181405_0.00584169817828904_2,29,2.40876236833186,-3.24933503235291,6.3154900648032,2.76111821928863,-0.17859674582286,-0.0218788745540488,-0.0123180366479017,-0.0107596706418263,0.242685601316249,276.423984122607,10.5435697832821,6.86487932378564,MoNbTaVW,0.504239736400679,0.247380428204709,0.204703754034917,0.037834383181405,0.00584169817828904,2,5,29
0.504239736400679_0.247380428204709_0.204703754034917_0.037834383181405_0.00584169817828904_3,29,2.41615363458751,-3.07911388249305,5.97457139585483,3.26076199621719,-0.183990769811437,-0.0771581826076774,0.0407076746576109,-0.0370656351044511,0.272556114431039,286.974567424239,10.9832591311952,3.95274266024027,MoNbTaVW,0.504239736400679,0.247380428204709,0.204703754034917,0.037834383181405,0.00584169817828904,3,5,29
0.511625604836722_0.228321557179184_0.217815058158683_0.0118242338074101_0.0304135460180009_1,28,2.43985053629495,-2.97201574693667,5.90126568948062,3.480427007145,-0.119013174128804,-0.209093454823391,0.121577817170151,-0.106854096329037,0.299749950991884,269.20182047496,11.1177557080338,5.6576262805586,MoNbTaVW,0.511625604836722,0.228321557179184,0.217815058158683,0.0118242338074101,0.0304135460180009,1,8,28
0.511625604836722_0.228321557179184_0.217815058158683_0.0118242338074101_0.0304135460180009_2,28,2.44694565527626,-2.98380370268871,5.90382688858665,3.45324158876603,-0.135138548340021,-0.195173023280455,0.111175373639256,-0.0993282611268318,0.296363963251126,273.469001109268,11.0667511147413,5.34187221111246,MoNbTaVW,0.511625604836722,0.228321557179184,0.217815058158683,0.0118242338074101,0.0304135460180009,2,8,28
0.511625604836722_0.228321557179184_0.217815058158683_0.0118242338074101_0.0304135460180009_3,28,2.4421568152061,-2.98380370268873,5.80392756067977,3.45142210581606,-0.0969579028308115,-0.212640060286752,0.1309679435053,-0.107144426067266,0.291292665570603,269.029517995602,11.0348732550499,5.70940340397664,MoNbTaVW,0.511625604836722,0.228321557179184,0.217815058158683,0.0118242338074101,0.0304135460180009,3,8,28
0.517148450160615_0.331375807305149_0.115906166820041_0.000380151477743418_0.035189424236_1,27,2.39801677899686,-3.02825546525955,5.84099949397556,3.22583946487229,-0.184117010348286,-0.132359830250658,0.065779967478631,-0.070791243236528,0.280455090902878,276.411042577937,10.6224204149716,5.20659435926553,MoNbTaVW,0.517148450160615,0.331375807305149,0.115906166820041,0.000380151477743418,0.035189424236,1,16,27
0.517148450160615_0.331375807305149_0.115906166820041_0.000380151477743418_0.035189424236_2,27,2.38192986253834,-3.06187207605855,5.6745595852462,3.15574159839545,-0.154968186181353,-0.12654393825328,0.0687878401966609,-0.0723669973765405,0.263357609623962,279.80176993291,10.4171670635933,5.23624206694117,MoNbTaVW,0.517148450160615,0.331375807305149,0.115906166820041,0.000380151477743418,0.035189424236,2,16,27
0.517148450160615_0.331375807305149_0.115906166820041_0.000380151477743418_0.035189424236_3,27,2.39369982586077,-3.04072963948472,5.78060072633774,3.1986407220733,-0.176065218200308,-0.127997086138189,0.0654776768247425,-0.0717732392130091,0.274080854857065,278.282676494101,10.5400456103179,5.16299136694579,MoNbTaVW,0.517148450160615,0.331375807305149,0.115906166820041,0.000380151477743418,0.035189424236,3,16,27
0.558945134699421_0.224767879224168_0.0360116057942282_0.00575377413400183_0.174521606148182_1,26,2.47897797185589,-3.12812146159975,6.62351688452304,3.29267534477743,-0.217134301835384,-0.0377372130606294,0.00377050455861871,-0.00801300355673728,0.287647464149719,296.914330297015,11.6950436342113,4.18715446251909,MoNbTaVW,0.558945134699421,0.224767879224168,0.0360116057942282,0.00575377413400183,0.174521606148182,1,12,26
0.558945134699421_0.224767879224168_0.0360116057942282_0.00575377413400183_0.174521606148182_2,26,2.48169863434263,-3.12812146159972,6.61365694536617,3.29129777295965,-0.217516069154848,-0.0383793346207684,0.00201868842939046,-0.0101583469343566,0.287221870967338,297.30277554342,11.6694255522258,4.18482103005612,MoNbTaVW,0.558945134699421,0.224767879224168,0.0360116057942282,0.00575377413400183,0.174521606148182,2,12,26
0.558945134699421_0.224767879224168_0.0360116057942282_0.00575377413400183_0.174521606148182_3,26,2.48446083933856,-3.1190304898985,6.66672397135077,3.31242101814982,-0.224490484920621,-0.0397839616115482,0.000956574864356622,-0.0104743951827465,0.292199044391292,297.36726033127,11.736511337707,4.21329088259089,MoNbTaVW,0.558945134699421,0.224767879224168,0.0360116057942282,0.00575377413400183,0.174521606148182,3,12,26
0.563095086535493_0.21996689987593_0.0430743302859987_0.167507649400474_0.00635603390210454_1,25,2.49187102561294,-3.04492251774477,6.59485538565418,3.53953985594796,-0.261098602456065,-0.0464855422618553,-0.0053421752273684,-0.0103833613843895,0.311513387366801,297.966843253568,11.9430413833964,2.12836080332449,MoNbTaVW,0.563095086535493,0.21996689987593,0.0430743302859987,0.167507649400474,0.00635603390210454,1,10,25
0.563095086535493_0.21996689987593_0.0430743302859987_0.167507649400474_0.00635603390210454_2,25,2.48227124192545,-3.06615473785055,6.48103496207319,3.49149274414063,-0.245688412630059,-0.040379172576582,-0.00275531759436722,-0.00694974710096279,0.299643420364534,297.701533893751,11.8121486305544,1.97461150887558,MoNbTaVW,0.563095086535493,0.21996689987593,0.0430743302859987,0.167507649400474,0.00635603390210454,2,10,25
0.563095086535493_0.21996689987593_0.0430743302859987_0.167507649400474_0.00635603390210454_3,25,2.47998495876122,-3.07477548089445,6.43178685029167,3.47071515228899,-0.236242650327296,-0.0394404997494348,-0.00288552396301387,-0.0106261773346611,0.294787240579166,298.427505937343,11.7388892789021,2.11927825100579,MoNbTaVW,0.563095086535493,0.21996689987593,0.0430743302859987,0.167507649400474,0.00635603390210454,3,10,25
0.566554128633503_0.211354081867463_0.179894259081616_0.0376029042700819_0.00459462614733669_1,24,2.48402950335234,-3.01186165548389,6.04387057164826,3.57152486458968,-0.0954879125785229,-0.212974916226774,0.129117236459108,-0.116090880540553,0.294877372927669,292.124916174695,11.4520739508687,5.8358882345234,MoNbTaVW,0.566554128633503,0.211354081867463,0.179894259081616,0.0376029042700819,0.00459462614733669,1,6,24
0.566554128633503_0.211354081867463_0.179894259081616_0.0376029042700819_0.00459462614733669_2,24,2.48362685473584,-3.01186165548386,6.14935268133069,3.5847991712966,-0.129835161193961,-0.180729115658071,0.108081803288732,-0.0992790727003112,0.300079249462549,294.914854852931,11.5776997049258,5.41808932731377,MoNbTaVW,0.566554128633503,0.211354081867463,0.179894259081616,0.0376029042700819,0.00459462614733669,2,6,24
0.566554128633503_0.211354081867463_0.179894259081616_0.0376029042700819_0.00459462614733669_3,24,2.47118675188766,-3.02002496612305,5.94652141076536,3.54246948935919,-0.0680552574620405,-0.221147122699505,0.142672810660845,-0.115058044229307,0.287708486854385,289.305687302306,11.3844579464618,5.82924849063082,MoNbTaVW,0.566554128633503,0.211354081867463,0.179894259081616,0.0376029042700819,0.00459462614733669,3,6,24
0.59021386_0.23574696_0.0979682_0.03833502_0.03773596_1,23,2.47405194755838,-3.12812146159975,6.72413421192958,3.23312534699527,-0.225566333941031,-0.0380385239584935,-0.0051226288834065,-0.00817416419776397,0.292031791130488,292.098250693939,11.6496086542352,4.08215832476512,MoNbTaVW,0.59021386,0.23574696,0.0979682,0.03833502,0.03773596,1,1,23
0.59021386_0.23574696_0.0979682_0.03833502_0.03773596_2,23,2.48536653943539,-3.10554713956121,6.83165176705336,3.28479395353941,-0.243423955099445,-0.0445696851072774,-0.00916324350627462,-0.00933140703173153,0.303550107509923,292.105669723774,11.776795965035,4.06644748610209,MoNbTaVW,0.59021386,0.23574696,0.0979682,0.03833502,0.03773596,2,1,23
0.59021386_0.23574696_0.0979682_0.03833502_0.03773596_3,23,2.47648433188455,-3.12812146159974,6.72408416481536,3.23556311296919,-0.2278365867247,-0.0397555883845202,-0.00521703535812007,-0.00634564704817372,0.292031724694646,291.828130170295,11.649509657333,4.08527375216216,MoNbTaVW,0.59021386,0.23574696,0.0979682,0.03833502,0.03773596,3,1,23
0.5_0.5_0_0_0_1,31,2.29895859844831,-2.94503915923847,5.51730110383662,2.97427265264601,-0.299343133243888,-0.061680577223077,0.00957953707454306,-0.0228051807993245,0.288256352671838,242.049815256747,9.77911600696703,2.26641669441505,MoNb,0.5,0.5,0,0,0,1,100,31
0.5_0.5_0_0_0_2,31,2.30599307004102,-2.92620621090538,5.59886185636255,3.00149271906075,-0.318502450107092,-0.0645748913697733,0.00859053572666895,-0.0225931019101077,0.298130405698005,241.70187449444,9.85634356648548,2.28600564581813,MoNb,0.5,0.5,0,0,0,2,100,31
0.5_0.5_0_0_0_3,31,2.30027523201489,-2.94503915923848,5.51562210667112,2.97238382679049,-0.299726920756987,-0.0612370842546976,0.00799453747072978,-0.0247974535220948,0.288170974879536,242.562922863186,9.76419870568665,2.27607734423852,MoNb,0.5,0.5,0,0,0,3,100,31
0.5_0_0.5_0_0_1,32,2.28486393022349,-2.78709340844265,5.79284827976111,2.94111308098644,-0.391749000605893,-0.115945380796206,-0.0146159243408955,-0.0245799532716739,0.35490566089961,209.393924588837,9.58524787035351,3.86826106212742,MoTa,0.5,0,0.5,0,0,1,100,32
0.5_0_0.5_0_0_2,32,2.28593694925832,-2.84043938914796,5.5842513858443,2.88908419404313,-0.312938976613549,-0.087355839903657,-0.00377000467979182,-0.0202297991468559,0.324187540417906,209.720540689256,9.57597701446446,3.79647722193558,MoTa,0.5,0,0.5,0,0,2,100,32
0.5_0_0.5_0_0_3,32,2.28277812207105,-2.8612013805964,5.4992171749982,2.86400078734905,-0.288299900227041,-0.0800623846544846,0.00050409890414388,-0.0200426159912915,0.312630294408284,210.11540896533,9.53266457455595,3.80497055953123,MoTa,0.5,0,0.5,0,0,3,100,32
0.5_0_0_0.5_0_1,33,2.41960495657271,-2.78709340844267,6.12265895573688,3.28260453560272,-0.242757323822018,-0.0274499786493067,-0.00560497724497194,-0.00478488855003122,0.374928880520231,216.935472889239,11.1391784655216,1.15747383433961,MoV,0.5,0,0,0.5,0,1,100,33
0.5_0_0_0.5_0_2,33,2.42708894107684,-2.77099000087608,6.19982272361191,3.31535367581667,-0.255346011787205,-0.0313208054549791,-0.00746069617606883,-0.00540361753006914,0.385864346011399,216.824586769518,11.228500581563,1.19196921578865,MoV,0.5,0,0,0.5,0,2,100,33
0.5_0_0_0.5_0_3,33,2.41366187869745,-2.79360808946385,6.08653534489669,3.26678945021755,-0.238959197906601,-0.0269793118045264,-0.00475627342992803,-0.00452518958009927,0.370279156470224,216.829419830447,11.0883881344157,1.16762615734435,MoV,0.5,0,0,0.5,0,3,100,33
0.5_0_0_0_0.5_1,34,2.66668662166168,-3.10554713956118,7.76342881054796,4.2374670426664,-0.27276552157533,-0.0409093390151835,-0.00358376196292441,-0.00702804284334617,0.344941367973703,371.020384472469,14.311151126853,0.794806751178568,MoW,0.5,0,0,0,0.5,1,100,34
0.5_0_0_0_0.5_2,34,2.66857586707639,-3.10554713956119,7.76034678702431,4.23915424778678,-0.269949398422802,-0.0395043490437602,-0.00310878981788967,-0.00647431110805576,0.344801138990956,370.6891796886,14.3235131755321,0.809180545776161,MoW,0.5,0,0,0,0.5,2,100,34
0.5_0_0_0_0.5_3,34,2.66817330834915,-3.1055471395612,7.76574837416086,4.23923109478208,-0.273511316053706,-0.0398841423410355,-0.000350916381004766,-0.00464806177983025,0.345041040496938,371.01853994545,14.3331632398188,0.812003115298893,MoW,0.5,0,0,0,0.5,3,100,34
0.606956822620089_0.18075601024351_0.0533219540481665_0.0566851789925438_0.102280034095691_1,18,2.51812966805879,-3.11002141995611,6.70196852880664,3.48835605847873,-0.215197970663278,-0.0516554130286081,0.0113891063940786,-0.0227371222750963,0.296403514332657,312.030888787936,12.0576705485466,4.23511731520839,MoNbTaVW,0.606956822620089,0.18075601024351,0.0533219540481665,0.0566851789925438,0.102280034095691,1,14,18
0.606956822620089_0.18075601024351_0.0533219540481665_0.0566851789925438_0.102280034095691_2,18,2.51506307478719,-3.1100214199561,6.7093677969328,3.49047770293907,-0.214066487435825,-0.0511426583849388,0.0110812353226255,-0.0233726856029977,0.29672991622637,312.238877217876,12.0697828137814,4.18600846675263,MoNbTaVW,0.606956822620089,0.18075601024351,0.0533219540481665,0.0566851789925438,0.102280034095691,2,14,18
0.606956822620089_0.18075601024351_0.0533219540481665_0.0566851789925438_0.102280034095691_3,18,2.51845001484355,-3.11002141995612,6.7035158960314,3.49022400716754,-0.21274904700321,-0.0494018823074833,0.0126792492218522,-0.0234449336139244,0.296468283258925,312.446417978173,12.0748873277639,4.18364832993548,MoNbTaVW,0.606956822620089,0.18075601024351,0.0533219540481665,0.0566851789925438,0.102280034095691,3,14,18
0.623479547679616_0.202328663221231_0.124409271244214_0.0492229729861422_0.000559544868797162_1,17,2.50857245194517,-3.13269812862714,6.83457874650806,3.32907416657523,-0.222896192583525,-0.0356851106371032,0.000240015748773815,-0.00685146189341622,0.295449705168956,301.186057682885,11.9547311745215,4.57413681749637,MoNbTaVW,0.623479547679616,0.202328663221231,0.124409271244214,0.0492229729861422,0.000559544868797162,1,18,17
0.623479547679616_0.202328663221231_0.124409271244214_0.0492229729861422_0.000559544868797162_2,17,2.50275514768293,-3.13269812862714,6.82997689268282,3.32425746099101,-0.223508029551163,-0.0352549523389136,-0.00116783975112026,-0.00710265822950352,0.295253044178214,300.786068244606,11.9370424791854,4.49049221078336,MoNbTaVW,0.623479547679616,0.202328663221231,0.124409271244214,0.0492229729861422,0.000559544868797162,2,18,17
0.623479547679616_0.202328663221231_0.124409271244214_0.0492229729861422_0.000559544868797162_3,17,2.49106612993762,-3.15590102570682,6.70249224178521,3.27475577534058,-0.207225677094196,-0.0353750271147245,-0.00360136784312483,-0.00719112239572112,0.283031576698207,300.218238994571,11.7521043792028,4.43159160417272,MoNbTaVW,0.623479547679616,0.202328663221231,0.124409271244214,0.0492229729861422,0.000559544868797162,3,18,17
0.6_0.4_0_0_0_1,19,2.39948434193646,-2.96811710652102,6.12293008975435,3.2849540830644,-0.308253499033231,-0.0641479795323826,0.00377707499931502,-0.0147575967560671,0.312539070477232,266.863507988803,10.9003202070324,2.41376952208134,MoNb,0.6,0.4,0,0,0,1,0,19
0.6_0.4_0_0_0_2,19,2.39107970541923,-2.99974029495153,5.95412378387308,3.23001479916819,-0.274408938061439,-0.0574837526999328,0.0069910225926271,-0.0166280606045173,0.294369561355618,267.778168599934,10.7306642189186,2.36705275611306,MoNb,0.6,0.4,0,0,0,2,0,19
0.6_0.4_0_0_0_3,19,2.39897551416528,-2.96811710652101,6.1069129852185,3.28634866908758,-0.305526370047902,-0.0631259986036519,0.00504911791719193,-0.017403186570698,0.311717960410643,267.578891094099,10.8909814476936,2.37073955097686,MoNb,0.6,0.4,0,0,0,3,0,19
0.6_0_0.4_0_0_1,20,2.35058241518883,-2.90042209374965,6.07923011337939,3.04121129018107,-0.333181883706832,-0.067558225745458,-0.0195264390884301,-0.00709441675861478,0.332268525434611,234.680956882903,10.3332027025948,2.83457885209421,MoTa,0.6,0,0.4,0,0,1,0,20
0.6_0_0.4_0_0_2,20,2.34771136143922,-2.92248181181441,5.98412242133006,3.01071403955399,-0.305730529348233,-0.0569481442540614,-0.0146855255455303,-0.00456345295423243,0.319864554425288,234.28816943234,10.2932805935482,2.82913581056331,MoTa,0.6,0,0.4,0,0,2,0,20
0.6_0_0.4_0_0_3,20,2.34930047274418,-2.92248181181441,5.98506447919829,3.00908589550541,-0.307505145943301,-0.0576993337293951,-0.0141560303256872,-0.00356795901942825,0.319915847780213,234.08692578161,10.2900592812566,2.8456922802981,MoTa,0.6,0,0.4,0,0,3,0,20
0.6_0_0_0.4_0_1,21,2.47326997810222,-2.82346105261354,6.47084321861714,3.46373495671334,-0.267016638790407,-0.0388001202906425,-0.00613603570757204,-0.00728265026305063,0.382025844093427,237.531637191687,11.7072615588503,1.64474940563331,MoV,0.6,0,0,0.4,0,1,0,21
0.6_0_0_0.4_0_2,21,2.45988642414122,-2.84043938914795,6.38145939629782,3.42738078460273,-0.253294279630639,-0.0367627198184756,-0.00512659252708578,-0.00640251088733943,0.37035730018454,237.31777608631,11.5956623394767,1.62258371505474,MoV,0.6,0,0,0.4,0,2,0,21
0.6_0_0_0.4_0_3,21,2.47013620844709,-2.82346105261353,6.45791895418911,3.46653210677402,-0.266035866125328,-0.0410986671626273,-0.00655308344886497,-0.00797310492250289,0.381262041234605,237.343027812887,11.6922284278317,1.58859179234205,MoV,0.6,0,0,0.4,0,3,0,21
0.6_0_0_0_0.4_1,22,2.66536347705617,-3.10109278921181,7.74407953472264,4.23130978149259,-0.26613018342045,-0.0403672159703139,-0.00176000115327292,-0.00803825995858254,0.345624362797213,368.59698562065,14.2992878640991,1.09432741601672,MoW,0.6,0,0,0,0.4,1,0,22
0.6_0_0_0_0.4_2,22,2.66548842459144,-3.10109278921183,7.74303153170309,4.23014879717052,-0.265785225178855,-0.0392307792861633,-0.00202300495570281,-0.0098715404788009,0.345577959820546,369.187297296443,14.2938310792853,1.08989505324967,MoW,0.6,0,0,0,0.4,2,0,22
0.6_0_0_0_0.4_3,22,2.66357961744452,-3.10109278921182,7.74122829089332,4.22971263763353,-0.266229950420306,-0.0399045691417228,-0.00198252888547488,-0.0100040645689868,0.345497896764649,369.217442454783,14.2883505291975,1.10856785528161,MoW,0.6,0,0,0,0.4,3,0,22
0.7_0.3_0_0_0_1,13,2.43802021684973,-3.01593498087152,6.27956254245127,3.38449192305993,-0.276283875068506,-0.0610443073216019,0.00244548187858351,-0.0180544485477007,0.305435116883468,282.93244095863,11.2914144907417,2.78375039393024,MoNb,0.7,0.3,0,0,0,1,100,13
0.7_0.3_0_0_0_2,13,2.43050763701839,-3.03655426807426,6.17707948534761,3.34391946355791,-0.255265341652536,-0.0567834894267195,0.000616229769693933,-0.0181467072380448,0.294260708383042,282.690668544656,11.1700888626089,2.71715120997042,MoNb,0.7,0.3,0,0,0,2,100,13
0.7_0.3_0_0_0_3,13,2.44545973216423,-3.01593498087151,6.28192987000489,3.38688371055981,-0.273887613063201,-0.0614749097326654,0.000813899699317137,-0.0155099831543062,0.305549185620194,281.642121532097,11.3049666049355,2.75518098884996,MoNb,0.7,0.3,0,0,0,3,100,13
0.7_0_0.3_0_0_1,14,2.41897427241566,-2.98776410390482,6.18748751069688,3.23539010870022,-0.273923336271759,-0.0551403097013657,-0.00726601291334642,-0.0107066478688476,0.30964235307236,262.122734586697,10.9583802634339,3.22427325945325,MoTa,0.7,0,0.3,0,0,1,100,14
0.7_0_0.3_0_0_2,14,2.42170743979493,-2.97592964625781,6.24422337950846,3.26269217126857,-0.282844442922698,-0.0577908047246149,-0.00607402684640377,-0.00773339236979325,0.316231329635797,261.232051531205,11.048106541246,3.20237861701279,MoTa,0.7,0,0.3,0,0,2,100,14
0.7_0_0.3_0_0_3,14,2.41999101045694,-2.98776410390482,6.18652884605486,3.23836620474733,-0.271968717417675,-0.0537171141787012,-0.00555171215958134,-0.00981459119810273,0.309590405655436,262.047339763527,10.9777483984814,3.22028367783465,MoTa,0.7,0,0.3,0,0,3,100,14
0.7_0_0_0.3_0_1,15,2.49760281570397,-2.90042209374968,6.6817095534434,3.58253375433176,-0.264307408858297,-0.0385264009755826,-0.00732760637083511,-0.00309069847306476,0.36506615324956,261.618024177626,12.1364559343151,0.177859781701819,MoV,0.7,0,0,0.3,0,1,100,15
0.7_0_0_0.3_0_2,15,2.49795327369039,-2.90042209374967,6.67772149009703,3.5803319571464,-0.26516517308083,-0.0385180037700915,-0.00678168238297893,-0.00231773666332224,0.364848247744429,261.415254696525,12.1306385201017,0.196682189939963,MoV,0.7,0,0,0.3,0,2,100,15
0.7_0_0_0.3_0_3,15,2.48860888142558,-2.91507437053654,6.6017862756586,3.5484482665725,-0.252365931244207,-0.0360223173734009,-0.00685219756615655,-0.00300696817706401,0.355409807220371,261.588355283552,12.0315742697569,0.191828689862502,MoV,0.7,0,0,0.3,0,3,100,15
0.7_0_0_0_0.3_1,16,2.65514108852766,-3.11451580954395,7.6428721690194,4.16993781552373,-0.249594763518495,-0.0363449988449821,-0.00130127491372228,-0.00756806724770772,0.336512752290816,366.040064221251,14.1408599079652,1.44429817861092,MoW,0.7,0,0,0,0.3,1,100,16
0.7_0_0_0_0.3_2,16,2.66469735275693,-3.10554713956121,7.70119155952061,4.19494166174461,-0.258268899612871,-0.0379767948933066,-0.000418321705514374,-0.00703497448820401,0.342166030590751,366.109288863063,14.2234595403894,1.44169496671084,MoW,0.7,0,0,0,0.3,2,100,16
0.7_0_0_0_0.3_3,16,2.66321638906312,-3.10554713956121,7.70070146249541,4.19459940965931,-0.25870259916165,-0.0384814269666406,-0.000786580949428829,-0.00681466379091287,0.342144948839493,365.968233157475,14.2198013599449,1.44696979224752,MoW,0.7,0,0,0,0.3,3,100,16
0.814335266097612_0.0589115655753951_0.118164052719972_0.00598667383669466_0.00260244177032586_1,8,2.5478526854188,-3.10554713956119,6.8864327779434,3.64592077813327,-0.213949557697604,-0.0431820926332536,0.0117102837107197,-0.0157623588034525,0.305932666083493,320.931500842162,12.5576885768762,3.54907275063732,MoNbTaVW,0.814335266097612,0.0589115655753951,0.118164052719972,0.00598667383669466,0.00260244177032586,1,13,8
0.814335266097612_0.0589115655753951_0.118164052719972_0.00598667383669466_0.00260244177032586_2,8,2.54229851882843,-3.1055471395612,6.88393300974654,3.64283031912137,-0.214814714621382,-0.0434695418247517,0.0101907837406349,-0.0175621719357575,0.305824168206136,321.226535816491,12.5379264342792,3.29111644765632,MoNbTaVW,0.814335266097612,0.0589115655753951,0.118164052719972,0.00598667383669466,0.00260244177032586,2,13,8
0.814335266097612_0.0589115655753951_0.118164052719972_0.00598667383669466_0.00260244177032586_3,8,2.54588008949297,-3.10554713956119,6.88046160284458,3.64139838531614,-0.216293991760265,-0.0441896463955437,0.0116112242934536,-0.0158035462870621,0.305669722981557,320.87482382252,12.5359372380312,3.62126422016087,MoNbTaVW,0.814335266097612,0.0589115655753951,0.118164052719972,0.00598667383669466,0.00260244177032586,3,13,8
0.892361367698419_0.0543762491805898_0.050432339005261_0.000514273781817776_0.00231577033391291_1,7,2.65037508118284,-3.03655426807424,7.45788510825695,4.16302423041135,-0.251072522309242,-0.0590634917544389,0.0226625465812023,-0.0230115358479909,0.355190739832867,345.016872358269,13.9077648940157,2.73882995944295,MoNbTaVW,0.892361367698419,0.0543762491805898,0.050432339005261,0.000514273781817776,0.00231577033391291,1,11,7
0.892361367698419_0.0543762491805898_0.050432339005261_0.000514273781817776_0.00231577033391291_2,7,2.62962776744716,-3.06615473785053,7.26277496287685,4.0746707279717,-0.228929378746177,-0.0572262128441194,0.0246880704821915,-0.0239683027643494,0.335713732780208,346.164994918224,13.6155298914115,2.74377868768349,MoNbTaVW,0.892361367698419,0.0543762491805898,0.050432339005261,0.000514273781817776,0.00231577033391291,2,11,7
0.892361367698419_0.0543762491805898_0.050432339005261_0.000514273781817776_0.00231577033391291_3,7,2.64884123640014,-3.03655426807424,7.46266555967775,4.16302720635391,-0.251718500503048,-0.0592199243647487,0.0198406869192007,-0.0234263518758748,0.355422082956868,344.929717463755,13.9017665320782,2.72805992575208,MoNbTaVW,0.892361367698419,0.0543762491805898,0.050432339005261,0.000514273781817776,0.00231577033391291,3,11,7
0.8_0.2_0_0_0_1,9,2.52898110884354,-3.06615473785054,6.84684827435685,3.68576597875373,-0.258183958950243,-0.0381011465877588,-0.0052584758979237,-0.00371308239138119,0.316562580035618,312.960163783827,12.4925766913822,0.738469546496447,MoNb,0.8,0.2,0,0,0,1,0,9
0.8_0.2_0_0_0_2,9,2.52868364647137,-3.06615473785054,6.84606487805461,3.68560320666676,-0.257747422965805,-0.0380147036712594,-0.00576362850828164,-0.00441780879124314,0.31652666760952,313.06932110604,12.4892487540957,0.723545397899893,MoNb,0.8,0.2,0,0,0,2,0,9
0.8_0.2_0_0_0_3,9,2.53478107367115,-3.05336138639064,6.91913097882364,3.71665409193737,-0.268835201877746,-0.0417935874017531,-0.00846409802052827,-0.00652971861659426,0.324066998379156,313.412871211457,12.5688167743652,0.78619791661862,MoNb,0.8,0.2,0,0,0,3,0,9
0.8_0_0.2_0_0_1,10,2.48145110302411,-3.03239625792559,6.46429044654205,3.534866443294,-0.249991368637726,-0.0485883658300158,-0.00283927411347795,-0.00777862807497538,0.309215138184387,291.425755403702,11.8381889224959,1.41161915563215,MoTa,0.8,0,0.2,0,0,1,0,10
0.8_0_0.2_0_0_2,10,2.48922663627557,-3.01186165548388,6.57737924872408,3.58069120578446,-0.271289118193324,-0.0558830720475861,-0.00552206941787544,-0.00825242393852928,0.321219989828296,291.384707222896,11.9569270071321,1.40656150844183,MoTa,0.8,0,0.2,0,0,2,0,10
0.8_0_0.2_0_0_3,10,2.48648866317015,-3.01186165548386,6.57334425394338,3.58239004348938,-0.268865670710999,-0.0564682049555127,-0.00739996903445288,-0.0106413495798199,0.321023254221106,291.659098054384,11.947456431479,1.45664958103994,MoTa,0.8,0,0.2,0,0,3,0,10
0.8_0_0_0.2_0_1,11,2.54140338407348,-2.97201574693667,6.93540689154649,3.7396132664075,-0.256456596638707,-0.0382957951870559,-0.00718426976808562,-0.00496279568276109,0.352557164974968,289.936795715126,12.6708379469259,0.215758620916203,MoV,0.8,0,0,0.2,0,1,0,11
0.8_0_0_0.2_0_2,11,2.53486552657932,-2.98380370268871,6.86585238399765,3.70888586842572,-0.247371839841458,-0.0357376786095608,-0.00538828122835174,-0.00314407423850761,0.344893868570605,289.519946179593,12.5847274187516,0.2161640286653,MoV,0.8,0,0,0.2,0,2,0,11
