alloy_rep_id,alloy_cnt.x,log_max_stress,log_max_strain,bc_1,bc_2,bc_3,bc_4,bc_5,bc_6,toughness,young_mod,frac_stress,gcv,alloy,Mo,Nb,Ta,V,W,rep,Experiment,alloy_cnt.y
0.2_0_0.8_0_0_1,60,2.99081494920236,-2.06988732887502,9.35264954810671,5.48116010757624,0.268541487703647,0.172596914588392,0.00601111725214364,-0.00902314776720281,1.17632555756738,151.395998222337,19.8479279761798,3.73451446159465,MoTa,0.2,0,0.8,0,0,1,0,60
0.2_0_0.8_0_0_2,60,2.99630780113513,-2.06830379726937,9.36922195223588,5.49356616296754,0.271149955826699,0.173255804262337,0.00572913250348555,-0.00950973341130465,1.18028220899443,151.353760016516,19.8911195187384,3.8203886262919,MoTa,0.2,0,0.8,0,0,2,0,60
0.2_0_0.8_0_0_3,60,3.02061199623065,-2.05104846717863,9.55683555880532,5.6241707086081,0.301580845044009,0.184105941681149,0.0054486079185453,-0.00981350769857994,1.2249198925881,151.404349441114,20.3987964394816,3.76015898632933,MoTa,0.2,0,0.8,0,0,3,0,60
0.2_0_0_0.8_0_1,61,2.78966147053666,-2.24809690770997,9.23299798478545,4.68160592581695,-0.561177442308553,-0.00625455222745642,0.0566121419148091,-0.00542582587011458,0.971754649464353,199.312702102475,16.2007615323665,1.95224666817453,MoV,0.2,0,0,0.8,0,1,0,61
0.2_0_0_0.8_0_2,61,2.77751534831946,-2.25761172735131,9.16160213378949,4.64605856206995,-0.559735044904924,-0.0113711973191246,0.0556951152016603,-0.00416598668388903,0.955081993043087,199.362203678006,16.059081345894,1.87410709421645,MoV,0.2,0,0,0.8,0,2,0,61
0.2_0_0_0.8_0_3,61,2.77714580749106,-2.25761172735131,9.14876409903126,4.634956199188,-0.569909287247545,-0.0188868813039916,0.0522792378019426,-0.00563276958841917,0.953757116364565,199.236118569191,15.9707180777208,1.90522511476774,MoV,0.2,0,0,0.8,0,3,0,61
0.2_0_0_0_0.8_1,62,3.57439586236579,-2.21457421567134,19.3496508838963,10.1194050051006,-0.824336383004042,0.105755991310715,0.0973819985257174,-0.0112804668256409,2.10587089811018,402.14931525947,35.5095499166714,2.31461658363521,MoW,0.2,0,0,0,0.8,1,0,62
0.2_0_0_0_0.8_2,62,3.54451862527415,-2.24620475955795,18.841978352763,9.87759127027721,-0.806733328070026,0.0767073246332914,0.0905615684229916,-0.00818357135814727,1.9865653655306,402.001643777435,34.5365407151046,2.29151077470863,MoW,0.2,0,0,0,0.8,2,0,62
0.2_0_0_0_0.8_3,62,3.56892891590483,-2.2200838714823,19.2586049807462,10.076336105944,-0.821814014278907,0.100716408534504,0.0973958153771896,-0.0103277886800116,2.08440760847272,402.003154330454,35.3394223832776,2.32750398400713,MoW,0.2,0,0,0,0.8,3,0,62
0.333333333333333_0.333333333333333_0.333333333333333_0_0_1,43,2.90022627447832,-2.23867176725039,9.66562263940785,5.17986738112882,-0.305858725962862,0.038108161808911,0.0300684784764855,-0.00480758444932033,1.02673106115282,200.047645719541,18.0978696994521,1.77163386807402,Mo_Nb_Ta,0.333333333333333,0.333333333333333,0.333333333333333,0,0,1,0,43
